cote,page_humaine,feuille_ia,libelle,x_px,y_px,x_norm,y_norm,x_px_ia,y_px_ia,statut,id,id_apparie,libelle_apparie,distance_px_ia
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A,2725,2096,0.2523,0.2912,1437,1106,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:10,IA:E004:45,Luminaire A 2x2 30W,9.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A,3025,2321,0.2801,0.3224,1595,1224,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:11,IA:E004:48,Luminaire A 2x2 30W,10.1
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A,3325,2326,0.3079,0.3231,1753,1226,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:12,IA:E004:49,Luminaire A 2x2 30W,8.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A,3022,2581,0.2798,0.3585,1593,1360,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:13,IA:E004:51,Luminaire A 2x2 30W,8.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A,2725,2581,0.2523,0.3585,1437,1360,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:14,IA:E004:50,Luminaire A 2x2 30W,7.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A,2421,2578,0.2242,0.3581,1277,1359,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:15,IA:E004:54,Luminaire A 2x2 30W,10.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A,2422,2802,0.2243,0.3892,1278,1476,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:16,IA:E004:55,Luminaire A 2x2 30W,10.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A,2722,2801,0.2521,0.3891,1435,1476,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:17,IA:E004:52,Luminaire A 2x2 30W,10.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A,3022,2805,0.2798,0.3896,1593,1478,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:18,IA:E004:53,Luminaire A 2x2 30W,8.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A1,3288,2541,0.3045,0.3530,1734,1339,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:19,IA:E004:58,Luminaire A1 2x2 40W,8.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A1,3285,2841,0.3042,0.3946,1732,1497,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:20,IA:E004:59,Luminaire A1 2x2 40W,10.1
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A1,3285,1422,0.3042,0.1975,1732,751,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:21,IA:E004:56,Luminaire A1 2x2 40W,8.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE A1,3280,1645,0.3037,0.2285,1729,869,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:22,IA:E004:57,Luminaire A1 2x2 40W,12.0
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B,3299,1594,0.3055,0.2214,1739,842,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:23,IA:E004:66,Luminaire B encastré 6po 18W,5.0
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B,3308,2720,0.3063,0.3778,1744,1433,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:24,IA:E004:67,Luminaire B encastré 6po 18W,4.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B,2430,1791,0.2250,0.2488,1282,945,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:25,IA:E004:60,Luminaire B encastré 6po 18W,7.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B,2430,2077,0.2250,0.2885,1282,1096,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:26,IA:E004:63,Luminaire B encastré 6po 18W,3.1
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B,2580,1852,0.2389,0.2573,1361,977,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:27,IA:E004:61,Luminaire B encastré 6po 18W,3.0
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B,2432,2364,0.2252,0.3284,1283,1246,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:28,IA:E004:65,Luminaire B encastré 6po 18W,5.6
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B,2497,2274,0.2312,0.3159,1317,1199,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:29,IA:E004:64,Luminaire B encastré 6po 18W,5.0
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B,2430,1929,0.2250,0.2680,1282,1018,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:30,IA:E004:62,Luminaire B encastré 6po 18W,3.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B1,2412,1493,0.2234,0.2074,1272,789,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:31,IA:E004:68,Luminaire B1 encastré 6po 12W,7.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B1,2543,1497,0.2355,0.2079,1341,791,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:32,IA:E004:69,Luminaire B1 encastré 6po 12W,7.6
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE B1,2530,1667,0.2343,0.2316,1334,880,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:33,IA:E004:70,Luminaire B1 encastré 6po 12W,8.0
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE G,2659,2281,0.2462,0.3168,1402,1203,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:34,IA:E004:74,Luminaire G applique toilette,9.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,TETE DOUBLE,3092,1796,0.2863,0.2495,1630,948,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:35,IA:E004:122,Unité urgence UA plafond,6.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,TETE DOUBLE,2583,1469,0.2392,0.2041,1362,776,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:36,IA:E004:119,Unité urgence UA mur tête double,2.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,TETE DOUBLE,3000,2482,0.2778,0.3448,1582,1308,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:37,IA:E004:123,Unité urgence UA plafond,9.1
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,TETE SIMPLE,3320,2936,0.3074,0.4078,1750,1547,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:38,IA:E004:121,Unité urgence UA mur tête simple,4.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,TETE SIMPLE,3281,1354,0.3038,0.1881,1730,716,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:39,IA:E004:120,Unité urgence UA mur tête simple,9.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,ENSEIGNE SORTIE COMBO,2393,1648,0.2216,0.2289,1262,870,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:40,IA:E004:31,Enseigne sortie mur tête double,6.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE F,2659,1670,0.2462,0.2320,1402,882,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:41,IA:E004:72,Luminaire F sous armoire,10.5
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,FIXTURE TYPE F1,2415,2973,0.2236,0.4130,1274,1566,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:42,IA:E004:73,Luminaire F1 sous armoire,21.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,GRADATEUR,3264,2475,0.3023,0.3438,1721,1305,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:43,IA:E004:34,Gradateur à glissière,7.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,GRADATEUR,3302,2473,0.3058,0.3435,1741,1304,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:44,IA:E004:35,Gradateur à glissière,8.4
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,GRADATEUR,3312,1748,0.3067,0.2428,1746,923,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:45,IA:E004:32,Gradateur à glissière,12.4
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,GRADATEUR,3352,1748,0.3104,0.2428,1767,923,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:46,IA:E004:33,Gradateur à glissière,11.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,INT 1 VOIE,2491,2467,0.2307,0.3427,1314,1300,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:47,IA:E004:16,Commande éclairage ($),4.5
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,INT 1 VOIE,2682,1888,0.2484,0.2623,1414,996,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:48,IA:E004:13,Commande éclairage ($),4.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,INT 1 VOIE,2628,2269,0.2434,0.3152,1386,1196,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:49,IA:E004:15,Commande éclairage ($),6.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,INT 1 VOIE,2361,1840,0.2186,0.2556,1245,971,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:50,IA:E004:14,Commande éclairage ($),6.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,KLAXON,2359,2059,0.2184,0.2860,1244,1086,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:51,IA:E004:36,Klaxon alarme-incendie,7.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,KLAXON,2680,1926,0.2482,0.2675,1413,1016,manquante IA,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:52,,,
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,KLAXON,2357,2714,0.2183,0.3770,1243,1430,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:53,IA:E004:37,Klaxon alarme-incendie,6.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,RELO STATION MANUEL,2358,1711,0.2184,0.2377,1244,903,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:54,IA:E004:2,Boîtier protection station manuelle,1.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,DÉTECTEUR FUMÉE,3306,1507,0.3061,0.2093,1743,796,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:55,IA:E004:26,Détecteur de fumée,8.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,DÉTECTEUR FUMÉE,2887,1712,0.2673,0.2378,1522,904,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:56,IA:E004:27,Détecteur de fumée,10.1
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,DÉTECTEUR FUMÉE,3188,2181,0.2952,0.3030,1681,1150,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:57,IA:E004:28,Détecteur de fumée,8.6
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,DÉTECTEUR FUMÉE,3313,2655,0.3068,0.3688,1747,1399,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:58,IA:E004:30,Détecteur de fumée,6.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,DÉTECTEUR FUMÉE,2771,2685,0.2566,0.3730,1461,1415,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:59,IA:E004:29,Détecteur de fumée,7.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PLINTHE A 1500W,5608,1386,0.5193,0.1925,2955,733,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:60,IA:E004:5,Chauffage type A 1500W,72.5
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PLINTHE A 1500W,6007,1396,0.5563,0.1939,3166,738,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:61,IA:E004:6,Chauffage type A 1500W,73.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PLINTHE A 1500W,6324,1388,0.5856,0.1928,3332,734,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:62,IA:E004:7,Chauffage type A 1500W,79.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PLINTHE A 1500W,6315,1983,0.5848,0.2755,3328,1046,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:63,IA:E004:8,Chauffage type A 1500W,81.0
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PLINTHE A 1500W,6317,2599,0.5850,0.3610,3329,1370,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:64,IA:E004:10,Chauffage type A 1500W,71.6
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PLINTHE A 1500W,5228,2539,0.4841,0.3527,2755,1338,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:65,IA:E004:9,Chauffage type A 1500W,81.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PLINTHE A 1500W,5229,1834,0.4842,0.2548,2756,968,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:66,IA:E004:4,Chauffage type A 1500W,73.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PLINTHE A 900W,5527,2976,0.5118,0.4134,2913,1568,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:67,IA:E004:11,Chauffage type A 900W,45.0
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PLINTHE A 900W,5781,2978,0.5353,0.4137,3046,1569,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:68,IA:E004:12,Chauffage type A 900W,49.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,TRIAC,5628,1452,0.5212,0.2017,2966,767,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:69,IA:E004:104,Relais bas voltage RT,5.6
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,TRIAC,5295,1844,0.4903,0.2561,2791,973,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:70,IA:E004:105,Relais bas voltage RT,4.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,TRIAC,6228,1973,0.5767,0.2741,3282,1041,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:71,IA:E004:103,Relais bas voltage RT,4.4
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,TRIAC,5293,2551,0.4901,0.3544,2789,1345,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:72,IA:E004:102,Relais bas voltage RT,3.0
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,THERMOSTAT,6161,1728,0.5705,0.2400,3247,912,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:73,IA:E004:117,Thermostat unipolaire,2.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,THERMOSTAT,6169,2476,0.5713,0.3439,3251,1305,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:74,IA:E004:118,Thermostat unipolaire,0.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,SERPENTIN,5242,2438,0.4854,0.3387,2763,1285,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:75,IA:E004:111,Serpentin électrique SE,2.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,SERPENTIN,5746,2197,0.5321,0.3052,3028,1159,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:76,IA:E004:109,Serpentin électrique SE,2.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,SERPENTIN,6138,2012,0.5684,0.2795,3235,1061,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:77,IA:E004:108,Serpentin électrique SE,2.5
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,SERPENTIN,6201,2001,0.5742,0.2780,3268,1056,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:78,IA:E004:110,Serpentin électrique SE,6.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,EVAPORATEUR,5999,2602,0.5555,0.3614,3161,1371,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:79,IA:E004:99,Raccordement unité AC,18.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,EVAPORATEUR,5954,2419,0.5513,0.3360,3138,1275,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:80,IA:E004:98,Raccordement unité AC,12.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,CONDENSEUR,6384,2772,0.5912,0.3851,3364,1461,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:81,IA:E004:95,Raccordement condenseur CD,14.3
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,CONDENSEUR,6387,2880,0.5914,0.4001,3366,1517,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:82,IA:E004:96,Raccordement condenseur CD,15.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,CHAUFFE-EAU,5962,2493,0.5521,0.3463,3142,1314,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:83,IA:E004:94,Raccordement chauffe-eau CE-1,2.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE 15/20A GFI,5314,2954,0.4921,0.4103,2801,1556,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:84,IA:E004:79,Prise 15-20A DDFT @48po,4.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE 15/20A GFI,5696,2217,0.5275,0.3080,3002,1169,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:85,IA:E004:78,Prise 15-20A DDFT @48po,10.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE 15/20A GFI,5506,1323,0.5099,0.1838,2902,699,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:86,IA:E004:91,Prise extérieure DDFT EI,11.0
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE 15/20A,5511,1531,0.5103,0.2127,2904,809,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:87,IA:E004:92,Prise micro-onde 5-20R,4.7
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,5471,2465,0.5066,0.3424,2883,1299,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:88,IA:E004:87,Prise double 15A @48po,5.4
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,5460,2955,0.5056,0.4105,2877,1557,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:89,IA:E004:90,Prise double 15A @48po,1.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,6129,2477,0.5676,0.3441,3230,1306,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:90,IA:E004:88,Prise double 15A @48po,5.4
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,6115,2420,0.5663,0.3362,3222,1276,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:91,IA:E004:86,Prise double 15A @48po,9.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,5744,2326,0.5319,0.3231,3027,1226,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:92,IA:E004:85,Prise double 15A @48po,2.4
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,6207,1740,0.5748,0.2417,3271,919,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:93,IA:E004:83,Prise double 15A @48po,6.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,6298,1905,0.5832,0.2646,3319,1005,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:94,IA:E004:84,Prise double 15A @48po,4.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,5934,1384,0.5495,0.1922,3127,731,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:95,IA:E004:82,Prise double 15A @48po,7.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,5516,1402,0.5108,0.1947,2907,741,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:96,IA:E004:93,Prise réfrigérateur,5.8
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,5240,2062,0.4852,0.2864,2762,1088,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:97,IA:E004:80,Prise double 15A,8.1
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE,5959,2602,0.5518,0.3614,3140,1371,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:98,IA:E004:89,Prise double 15A @48po,2.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,SORTIE TEL,5424,2468,0.5023,0.3428,2858,1301,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:99,IA:E004:101,Raccordement échangeur d'air ECH,69.2
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,SORTIE TEL,5551,1895,0.5140,0.2632,2925,1000,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:100,IA:E004:113,Sortie data murale,3.9
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,PRISE GFI,5510,1586,0.5102,0.2203,2904,838,appariée,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:101,IA:E004:81,Prise double 15A @48po,6.6
humain,25-0075_E_PERM_SOUM_20260507_Signed - 7,E004,ECHANGEUR AIR,5318,2243,0.4925,0.3116,2803,1183,manquante IA,H:25-0075_E_PERM_SOUM_20260507_Signed - 7:102,,,
