cote,page_humaine,feuille_ia,libelle,x_px,y_px,x_norm,y_norm,x_px_ia,y_px_ia,statut,id,id_apparie,libelle_apparie,distance_px_ia
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l3,5399,1861,0.6706,0.3268,3814,1306,appariée,H:Électrique_Plans pour soumission - 5:18,IA:E201_ADD:61,Luminaire L3,22.5
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l3,5629,1710,0.6992,0.3003,3977,1199,appariée,H:Électrique_Plans pour soumission - 5:19,IA:E201_ADD:63,Luminaire L3,10.5
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l3,5627,1858,0.6989,0.3263,3976,1304,appariée,H:Électrique_Plans pour soumission - 5:20,IA:E201_ADD:62,Luminaire L3,6.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l3,5181,1246,0.6435,0.2188,3660,872,appariée,H:Électrique_Plans pour soumission - 5:21,IA:E201_ADD:71,Luminaire L3A,23.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l3,5184,1370,0.6439,0.2406,3662,959,appariée,H:Électrique_Plans pour soumission - 5:22,IA:E201_ADD:72,Luminaire L3A,10.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l3,4849,1245,0.6023,0.2187,3425,871,appariée,H:Électrique_Plans pour soumission - 5:23,IA:E201_ADD:73,Luminaire L3A,24.0
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l3,4852,1369,0.6027,0.2404,3427,959,appariée,H:Électrique_Plans pour soumission - 5:24,IA:E201_ADD:85,Luminaire R2,65.4
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,4890,1497,0.6074,0.2629,3454,1049,appariée,H:Électrique_Plans pour soumission - 5:25,IA:E201_ADD:75,Luminaire L4,10.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,4892,1624,0.6076,0.2852,3455,1139,appariée,H:Électrique_Plans pour soumission - 5:26,IA:E201_ADD:76,Luminaire L4,10.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,4892,1750,0.6076,0.3073,3455,1228,appariée,H:Électrique_Plans pour soumission - 5:27,IA:E201_ADD:77,Luminaire L4,10.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,4890,1877,0.6074,0.3296,3454,1317,appariée,H:Électrique_Plans pour soumission - 5:28,IA:E201_ADD:78,Luminaire L4,11.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,5138,1876,0.6382,0.3295,3630,1317,appariée,H:Électrique_Plans pour soumission - 5:29,IA:E201_ADD:79,Luminaire L4,10.6
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,5139,1750,0.6383,0.3073,3630,1228,appariée,H:Électrique_Plans pour soumission - 5:30,IA:E201_ADD:80,Luminaire L4,10.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,5136,1621,0.6379,0.2847,3628,1137,appariée,H:Électrique_Plans pour soumission - 5:31,IA:E201_ADD:81,Luminaire L4,8.5
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,5139,1496,0.6383,0.2627,3630,1048,appariée,H:Électrique_Plans pour soumission - 5:32,IA:E201_ADD:82,Luminaire L4,10.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,5015,1242,0.6229,0.2181,3543,869,appariée,H:Électrique_Plans pour soumission - 5:33,IA:E201_ADD:2,Armoire de relais BT (P.R.),60.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,fixt type l4,5018,1368,0.6233,0.2403,3545,958,appariée,H:Électrique_Plans pour soumission - 5:34,IA:E201_ADD:84,Luminaire L4A,10.8
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE L1,4162,1266,0.5170,0.2223,2939,886,appariée,H:Électrique_Plans pour soumission - 5:35,IA:E201_ADD:56,Luminaire L1,9.2
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE L1,4161,1389,0.5168,0.2439,2938,973,appariée,H:Électrique_Plans pour soumission - 5:36,IA:E201_ADD:57,Luminaire L1,10.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT  TYPE L2,4163,1843,0.5171,0.3237,2939,1293,appariée,H:Électrique_Plans pour soumission - 5:37,IA:E201_ADD:60,Luminaire L2,10.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT  TYPE L2,4164,1678,0.5172,0.2947,2940,1177,appariée,H:Électrique_Plans pour soumission - 5:38,IA:E201_ADD:59,Luminaire L2,10.8
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT  TYPE L2,4164,1514,0.5172,0.2659,2940,1061,appariée,H:Électrique_Plans pour soumission - 5:39,IA:E201_ADD:58,Luminaire L2,12.0
humain,Électrique_Plans pour soumission - 5,E201_ADD,ENSEIGNE SORTIE,5005,1192,0.6217,0.2093,3535,833,appariée,H:Électrique_Plans pour soumission - 5:40,IA:E201_ADD:33,Indicateur d'issue Z1 (mur) — à confirmer,18.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,ENSEIGNE SORTIE,4238,1190,0.5264,0.2090,2992,832,appariée,H:Électrique_Plans pour soumission - 5:41,IA:E201_ADD:32,Indicateur d'issue Z1 (mur) — à confirmer,27.8
humain,Électrique_Plans pour soumission - 5,E201_ADD,ENSEIGNE SORTIE,4233,1914,0.5258,0.3361,2989,1343,appariée,H:Électrique_Plans pour soumission - 5:42,IA:E201_ADD:34,Indicateur d'issue Z2 (plafond) — à confirmer,24.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,ENSEIGNE SORTIE,4835,1912,0.6005,0.3358,3415,1342,appariée,H:Électrique_Plans pour soumission - 5:43,IA:E201_ADD:30,Indicateur d'issue Z1 (mur) — à confirmer,26.2
humain,Électrique_Plans pour soumission - 5,E201_ADD,ENSEIGNE SORTIE,5384,1911,0.6687,0.3356,3804,1341,appariée,H:Électrique_Plans pour soumission - 5:44,IA:E201_ADD:31,Indicateur d'issue Z1 (mur) — à confirmer,23.6
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE DOUBLE,5318,1767,0.6605,0.3103,3757,1240,appariée,H:Électrique_Plans pour soumission - 5:45,IA:E201_ADD:156,Tête d'éclairage double,9.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE DOUBLE,5751,1200,0.7143,0.2107,4064,839,appariée,H:Électrique_Plans pour soumission - 5:46,IA:E201_ADD:157,Tête d'éclairage double,16.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE DOUBLE,5099,1283,0.6333,0.2253,3602,898,appariée,H:Électrique_Plans pour soumission - 5:47,IA:E201_ADD:155,Tête d'éclairage double,11.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE DOUBLE,4579,1407,0.5687,0.2471,3234,985,appariée,H:Électrique_Plans pour soumission - 5:48,IA:E201_ADD:87,Luminaire R2,49.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE DOUBLE,4159,1893,0.5166,0.3325,2936,1329,appariée,H:Électrique_Plans pour soumission - 5:49,IA:E201_ADD:152,Tête d'éclairage double,11.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE DOUBLE,4159,1424,0.5166,0.2501,2936,997,appariée,H:Électrique_Plans pour soumission - 5:50,IA:E201_ADD:151,Tête d'éclairage double,4.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE DOUBLE,4805,1800,0.5968,0.3161,3394,1263,appariée,H:Électrique_Plans pour soumission - 5:51,IA:E201_ADD:154,Tête d'éclairage double,25.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE SIMPLE,4354,1297,0.5408,0.2278,3075,908,appariée,H:Électrique_Plans pour soumission - 5:52,IA:E201_ADD:130,Panneau d'alarme incendie (PAI),26.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE SIMPLE,4486,1296,0.5572,0.2276,3168,907,appariée,H:Électrique_Plans pour soumission - 5:53,IA:E201_ADD:36,Interrupteur basse tension,79.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,TETE SIMPLE,4714,1300,0.5855,0.2283,3329,910,appariée,H:Électrique_Plans pour soumission - 5:54,IA:E201_ADD:160,Tête d'éclairage simple,3.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,BATTERIE UNIT 2T,4890,1406,0.6074,0.2469,3454,985,appariée,H:Électrique_Plans pour soumission - 5:55,IA:E201_ADD:1,Accumulateur AUBX,5.5
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,4268,1584,0.5301,0.2782,3014,1110,appariée,H:Électrique_Plans pour soumission - 5:56,IA:E201_ADD:19,Détecteur de présence 360°,11.5
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,4682,1589,0.5815,0.2791,3307,1114,appariée,H:Électrique_Plans pour soumission - 5:57,IA:E201_ADD:20,Détecteur de présence 360°,8.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,5041,1669,0.6261,0.2931,3561,1170,appariée,H:Électrique_Plans pour soumission - 5:58,IA:E201_ADD:23,Détecteur de présence 360°,11.0
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,5539,1733,0.6880,0.3044,3914,1216,appariée,H:Électrique_Plans pour soumission - 5:59,IA:E201_ADD:24,Détecteur de présence 360°,11.4
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,5537,1355,0.6877,0.2380,3912,949,appariée,H:Électrique_Plans pour soumission - 5:60,IA:E201_ADD:25,Détecteur de présence 360°,9.6
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,4271,1298,0.5305,0.2280,3016,908,appariée,H:Électrique_Plans pour soumission - 5:61,IA:E201_ADD:18,Détecteur de présence 360°,8.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,4050,1218,0.5030,0.2139,2859,852,appariée,H:Électrique_Plans pour soumission - 5:62,IA:E201_ADD:15,Détecteur de présence 360°,8.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,3979,1484,0.4942,0.2606,2809,1040,appariée,H:Électrique_Plans pour soumission - 5:63,IA:E201_ADD:16,Détecteur de présence 360°,11.6
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,3950,1836,0.4906,0.3224,2788,1288,appariée,H:Électrique_Plans pour soumission - 5:64,IA:E201_ADD:17,Détecteur de présence 360°,10.0
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,4873,1284,0.6053,0.2255,3442,898,appariée,H:Électrique_Plans pour soumission - 5:65,IA:E201_ADD:21,Détecteur de présence 360°,13.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,DECT 360,5205,1284,0.6465,0.2255,3677,898,appariée,H:Électrique_Plans pour soumission - 5:66,IA:E201_ADD:22,Détecteur de présence 360°,12.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT GR,4369,1916,0.5427,0.3365,3085,1345,appariée,H:Électrique_Plans pour soumission - 5:67,IA:E201_ADD:29,Gradateur basse tension,6.0
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT GR,4128,1791,0.5127,0.3145,2915,1257,appariée,H:Électrique_Plans pour soumission - 5:68,IA:E201_ADD:27,Gradateur basse tension,7.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT GR,3923,1684,0.4873,0.2957,2769,1181,appariée,H:Électrique_Plans pour soumission - 5:69,IA:E201_ADD:26,Gradateur basse tension,9.5
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT GR,4346,1342,0.5398,0.2357,3069,939,appariée,H:Électrique_Plans pour soumission - 5:70,IA:E201_ADD:28,Gradateur basse tension,5.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 1 VOIE,5316,1859,0.6603,0.3265,3756,1305,manquante IA,H:Électrique_Plans pour soumission - 5:71,,,
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 1 VOIE,5314,1884,0.6600,0.3309,3754,1322,appariée,H:Électrique_Plans pour soumission - 5:72,IA:E201_ADD:134,Poste BT double (a/b),18.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 1 VOIE,4945,1326,0.6142,0.2329,3493,928,appariée,H:Électrique_Plans pour soumission - 5:73,IA:E201_ADD:40,Interrupteur basse tension,5.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 1 VOIE,4377,1309,0.5437,0.2299,3091,916,appariée,H:Électrique_Plans pour soumission - 5:74,IA:E201_ADD:158,Tête d'éclairage simple,16.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 1 VOIE,4508,1307,0.5599,0.2295,3184,915,appariée,H:Électrique_Plans pour soumission - 5:75,IA:E201_ADD:37,Interrupteur basse tension,12.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 1 VOIE,4683,1310,0.5817,0.2301,3307,917,appariée,H:Électrique_Plans pour soumission - 5:76,IA:E201_ADD:38,Interrupteur basse tension,12.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 1 VOIE,4724,1335,0.5868,0.2345,3337,934,appariée,H:Électrique_Plans pour soumission - 5:77,IA:E201_ADD:88,Luminaire R2,66.5
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 1 VOIE,5133,1329,0.6376,0.2334,3626,930,appariée,H:Électrique_Plans pour soumission - 5:78,IA:E201_ADD:41,Interrupteur basse tension,8.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 1 VOIE,4130,1190,0.5130,0.2090,2916,832,appariée,H:Électrique_Plans pour soumission - 5:79,IA:E201_ADD:35,Interrupteur basse tension,7.0
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE R2,4397,1380,0.5461,0.2424,3105,966,appariée,H:Électrique_Plans pour soumission - 5:80,IA:E201_ADD:86,Luminaire R2,4.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE R2,4518,1383,0.5612,0.2429,3191,968,appariée,H:Électrique_Plans pour soumission - 5:81,IA:E201_ADD:159,Tête d'éclairage simple,65.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE R2,4644,1383,0.5768,0.2429,3280,968,appariée,H:Électrique_Plans pour soumission - 5:82,IA:E201_ADD:153,Tête d'éclairage double,50.8
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE R2,4764,1350,0.5917,0.2371,3365,945,appariée,H:Électrique_Plans pour soumission - 5:83,IA:E201_ADD:39,Interrupteur basse tension,28.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE M1,5466,1973,0.6789,0.3465,3862,1385,appariée,H:Électrique_Plans pour soumission - 5:84,IA:E201_ADD:98,Luminaire mural M1,24.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE M1,5820,1702,0.7229,0.2989,4113,1194,appariée,H:Électrique_Plans pour soumission - 5:85,IA:E201_ADD:97,Luminaire mural M1,20.5
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE M1,5060,1117,0.6285,0.1962,3574,781,appariée,H:Électrique_Plans pour soumission - 5:86,IA:E201_ADD:96,Luminaire mural M1,24.6
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE M1,4325,1121,0.5372,0.1969,3054,783,appariée,H:Électrique_Plans pour soumission - 5:87,IA:E201_ADD:95,Luminaire mural M1,19.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,FIXT TYPE M1,3837,1570,0.4766,0.2757,2708,1100,appariée,H:Électrique_Plans pour soumission - 5:88,IA:E201_ADD:99,Luminaire mural M1,12.6
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 3 VOIE,4805,1843,0.5968,0.3237,3394,1293,manquante IA,H:Électrique_Plans pour soumission - 5:89,,,
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 3 VOIE,4803,1874,0.5966,0.3291,3392,1315,appariée,H:Électrique_Plans pour soumission - 5:90,IA:E201_ADD:132,Poste BT double (a/b),24.2
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 3 VOIE,5112,1177,0.6350,0.2067,3611,823,appariée,H:Électrique_Plans pour soumission - 5:91,IA:E201_ADD:133,Poste BT double (a/b),31.0
humain,Électrique_Plans pour soumission - 5,E201_ADD,INT 3 VOIE,5084,1179,0.6315,0.2071,3591,824,appariée,H:Électrique_Plans pour soumission - 5:92,IA:E201_ADD:83,Luminaire L4A,58.2
humain,Électrique_Plans pour soumission - 5,E201_ADD,KLAXON,4315,1307,0.5360,0.2295,3047,915,appariée,H:Électrique_Plans pour soumission - 5:93,IA:E201_ADD:44,Klaxon alarme incendie,11.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,KLAXON,5098,1325,0.6332,0.2327,3601,927,appariée,H:Électrique_Plans pour soumission - 5:94,IA:E201_ADD:45,Klaxon alarme incendie,12.3
humain,Électrique_Plans pour soumission - 5,E201_ADD,STROB,5318,1568,0.6605,0.2754,3757,1099,appariée,H:Électrique_Plans pour soumission - 5:95,IA:E201_ADD:43,Klaxon + stroboscope,6.0
humain,Électrique_Plans pour soumission - 5,E201_ADD,STATION MANUEL,4804,1906,0.5967,0.3347,3393,1338,appariée,H:Électrique_Plans pour soumission - 5:96,IA:E201_ADD:137,Poste manuel,7.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,STATION MANUEL,5318,1916,0.6605,0.3365,3757,1345,appariée,H:Électrique_Plans pour soumission - 5:97,IA:E201_ADD:139,Poste manuel,6.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,STATION MANUEL,5060,1179,0.6285,0.2071,3574,824,appariée,H:Électrique_Plans pour soumission - 5:98,IA:E201_ADD:138,Poste manuel,7.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,STATION MANUEL,4316,1186,0.5361,0.2083,3048,829,appariée,H:Électrique_Plans pour soumission - 5:99,IA:E201_ADD:135,Poste manuel,8.4
humain,Électrique_Plans pour soumission - 5,E201_ADD,STATION MANUEL,4320,1917,0.5366,0.3367,3050,1346,appariée,H:Électrique_Plans pour soumission - 5:100,IA:E201_ADD:136,Poste manuel,7.8
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,4052,1797,0.5033,0.3156,2861,1261,appariée,H:Électrique_Plans pour soumission - 5:101,IA:E201_ADD:6,Détecteur de fumée,5.7
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,4061,1527,0.5044,0.2682,2867,1070,appariée,H:Électrique_Plans pour soumission - 5:102,IA:E201_ADD:4,Détecteur de fumée,8.6
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,4053,1256,0.5034,0.2206,2861,879,appariée,H:Électrique_Plans pour soumission - 5:103,IA:E201_ADD:3,Détecteur de fumée,5.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,4086,1236,0.5075,0.2171,2885,865,appariée,H:Électrique_Plans pour soumission - 5:104,IA:E201_ADD:13,Détecteur de fumée de conduit (note 2),7.2
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,4156,1206,0.5162,0.2118,2934,843,appariée,H:Électrique_Plans pour soumission - 5:105,IA:E201_ADD:14,Détecteur de fumée de conduit (note 2),7.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,4276,1547,0.5311,0.2717,3019,1084,appariée,H:Électrique_Plans pour soumission - 5:106,IA:E201_ADD:5,Détecteur de fumée,9.1
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,4687,1543,0.5822,0.2710,3310,1081,appariée,H:Électrique_Plans pour soumission - 5:107,IA:E201_ADD:7,Détecteur de fumée,6.6
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,4918,1289,0.6109,0.2264,3474,902,appariée,H:Électrique_Plans pour soumission - 5:108,IA:E201_ADD:74,Luminaire L3A,54.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,5045,1592,0.6266,0.2796,3564,1116,appariée,H:Électrique_Plans pour soumission - 5:109,IA:E201_ADD:10,Détecteur de fumée,9.9
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,5163,1289,0.6413,0.2264,3647,902,appariée,H:Électrique_Plans pour soumission - 5:110,IA:E201_ADD:9,Détecteur de fumée,7.4
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,5539,1301,0.6880,0.2285,3914,910,appariée,H:Électrique_Plans pour soumission - 5:111,IA:E201_ADD:11,Détecteur de fumée,3.8
humain,Électrique_Plans pour soumission - 5,E201_ADD,DETECTEUR FUMÉ,5540,1794,0.6881,0.3151,3914,1259,appariée,H:Électrique_Plans pour soumission - 5:112,IA:E201_ADD:12,Détecteur de fumée,8.2
